"3,10912235,""2016-07-20 19:59:14"""
"3,10981356,""2017-11-16 10:47:53"""
"3,11023808,""2016-04-11 23:27:08"""
"3,11032026,""2017-01-02 12:26:02"""
"3,11059318,""2016-05-04 14:35:49"""
"3,11550088,""2017-03-02 16:15:42"""
"3,11598285,""2017-11-08 03:57:01"""
"3,11621483,""2016-02-16 10:15:07"""
"3,11736294,""2017-07-12 03:11:01"""
"3,12042948,""2017-09-12 06:03:41"""
"3,12054731,""2017-01-16 05:09:40"""
"3,12153255,""2016-05-17 14:44:07"""
"3,12413906,""2017-03-21 17:03:28"""
"3,12489935,""2018-03-30 04:05:50"""
"3,12506084,""2017-08-17 18:43:55"""
"3,12580315,""2017-09-06 14:26:12"""
"3,12643310,""2016-11-07 02:10:56"""
"3,13661545,""2017-06-05 21:05:26"""
"3,13685491,""2017-07-27 23:12:23"""
"3,13906501,""2017-05-29 22:57:08"""
"3,14824144,""2017-11-01 20:50:04"""
"3,20583163,""2016-06-30 07:35:58"""
"3,25922801,""2018-03-22 05:35:41"""
"3,26797821,""2017-10-03 00:47:19"""
"3,29701458,""2017-02-19 05:36:32"""
"3,30390628,""2016-10-18 10:17:05"""
"3,30500526,""2017-03-18 14:50:39"""
"3,30558877,""2017-12-06 14:23:34"""
"3,30574406,""2018-02-01 20:35:51"""
"3,30941513,""2017-12-02 01:50:30"""
"3,31266450,""2017-07-17 08:06:22"""
"3,31685074,""2017-11-29 11:07:00"""
"3,31914031,""2017-02-01 23:39:13"""
"3,31954158,""2018-01-14 01:41:17"""
"3,32439344,""2017-05-17 13:45:38"""
"3,32729620,""2017-08-26 12:46:58"""
"3,32867181,""2017-05-19 15:40:02"""
"3,32903785,""2017-08-17 02:02:27"""
"3,32913119,""2017-04-12 01:30:08"""
"3,33294128,""2017-04-06 06:54:09"""
"3,33396793,""2017-05-26 07:16:46"""
"3,33477713,""2017-09-18 08:10:54"""
"3,33528944,""2017-03-09 10:41:24"""
"3,33570199,""2017-08-30 01:04:34"""
"3,33831889,""2017-07-12 17:47:09"""
"3,33887154,""2018-01-02 12:54:54"""
"3,34021179,""2017-03-01 19:53:05"""
"3,34029481,""2017-07-26 03:56:26"""
"3,34060690,""2017-03-31 05:11:00"""
"3,34633434,""2017-03-17 09:43:42"""
"3,34925201,""2017-07-28 14:59:03"""
"3,34929599,""2017-03-24 04:50:27"""
"3,35363870,""2018-03-23 17:20:25"""
"3,35391816,""2018-01-16 22:38:51"""
"3,35391927,""2017-04-14 06:41:41"""
"3,35396085,""2018-02-09 06:34:04"""
"3,35492247,""2018-02-13 20:42:43"""
"3,36248005,""2018-01-15 18:03:47"""
"3,37323352,""2017-10-18 01:44:52"""
"3,37786444,""2017-08-31 01:46:00"""
"3,38587474,""2017-10-06 13:43:34"""
"3,39553935,""2018-02-18 15:56:57"""
"3,39607689,""2018-01-18 06:28:57"""
"3,40613907,""2018-01-29 17:14:31"""
"3,41076031,""2018-02-24 15:53:00"""
"3,41103765,""2018-02-26 18:15:36"""
"3,42077502,""2018-03-14 00:25:03"""
"4,148345,""2012-07-09 06:26:26"""
"5,28,""2012-03-12 16:48:19"""
"5,32,""2012-06-01 21:04:32"""
"5,47,""2012-03-16 03:39:19"""
"5,48,""2012-03-28 17:56:15"""
"5,49,""2012-03-18 01:43:30"""
"5,50,""2012-04-12 15:36:01"""
"5,51,""2012-04-18 06:36:42"""
"5,52,""2012-04-20 11:01:55"""
"5,53,""2012-05-01 15:28:35"""
"5,54,""2012-05-07 14:12:26"""
"5,55,""2012-05-19 09:03:52"""
"5,56,""2012-05-21 17:48:37"""
"5,57,""2012-05-29 07:25:10"""
"5,58,""2012-06-01 21:04:37"""
"5,59,""2012-06-10 17:15:50"""
"5,60,""2012-03-12 16:48:19"""
"5,61,""2012-06-21 12:34:21"""
"5,62,""2012-07-10 02:04:01"""
"5,63,""2012-07-14 23:55:58"""
"5,64,""2012-03-12 16:48:19"""
"5,17790,""2012-12-27 18:20:35"""
"5,28961,""2014-04-24 12:00:21"""
"5,93465,""2012-11-30 06:19:23"""
"5,108905,""2013-03-15 04:54:30"""
"5,160324,""2012-09-18 10:24:23"""
"5,337836,""2014-06-15 08:43:46"""
"5,646708,""2012-08-29 22:59:05"""
"5,721572,""2012-08-19 18:15:39"""
"5,984139,""2013-05-19 05:51:25"""
"5,2062412,""2013-10-28 18:36:13"""
"5,3564691,""2014-08-15 07:44:54"""
"6,28,""2010-11-18 22:17:00"""
"6,29,""2010-11-18 22:17:00"""
"6,30,""2010-11-19 08:06:45"""
"6,31,""2010-11-18 22:17:00"""
"6,32,""2010-11-23 12:02:36"""
"6,33,""2010-11-18 22:17:00"""
"6,35,""2011-10-25 14:04:34"""
"6,36,""2012-03-29 22:17:03"""
"6,37,""2012-04-23 06:43:01"""
"6,38,""2012-05-09 08:07:00"""
"6,39,""2012-01-05 08:17:16"""
"6,40,""2010-11-18 22:17:00"""
"6,42,""2011-07-14 15:10:55"""
"6,43,""2017-03-02 10:37:40"""
"6,45,""2010-11-18 22:17:00"""
"6,46,""2011-11-20 23:24:01"""
"6,47,""2010-11-18 22:17:00"""
"6,48,""2010-11-18 22:17:00"""
"6,50,""2012-04-12 15:38:14"""
"6,51,""2011-04-24 19:22:49"""
"6,52,""2010-11-18 22:17:00"""
"6,54,""2012-04-05 06:54:28"""
"6,55,""2017-07-05 15:33:47"""
"6,56,""2011-03-02 14:37:08"""
"6,57,""2011-05-16 00:35:20"""
"6,58,""2012-07-25 11:15:01"""
"6,59,""2012-07-03 14:45:19"""
"6,61,""2012-02-13 03:25:03"""
"6,63,""2012-06-04 11:14:53"""
"6,302,""2012-04-16 07:13:33"""
"6,307,""2010-11-18 22:17:00"""
"6,328,""2010-11-18 22:17:00"""
"6,507,""2010-11-18 22:17:00"""
"6,554,""2014-09-09 13:52:20"""
"6,557,""2010-11-18 22:17:00"""
"6,578,""2011-03-09 13:36:34"""
"6,585,""2015-04-14 06:11:30"""
"6,605,""2010-11-18 22:17:00"""
"6,642,""2014-04-29 08:28:43"""
"6,670,""2010-11-18 22:17:00"""
"6,690,""2010-11-18 22:17:00"""
"6,870,""2010-11-18 22:17:00"""
"6,871,""2010-11-18 22:17:00"""
"6,923,""2016-02-26 19:46:45"""
"6,931,""2015-01-15 00:04:51"""
"6,1092,""2011-01-12 06:53:55"""
"6,1332,""2011-02-26 03:26:20"""
"6,1413,""2010-11-18 22:17:00"""
"6,1539,""2010-11-18 22:17:00"""
"6,1556,""2016-03-10 11:12:43"""
"6,1954,""2012-02-10 03:55:51"""
"6,2061,""2010-11-18 22:17:00"""
"6,2114,""2015-04-20 05:34:15"""
"6,2218,""2016-06-01 05:27:51"""
"6,2277,""2010-11-18 22:17:00"""
"6,2332,""2012-08-01 12:53:56"""
"6,2349,""2014-06-23 05:12:44"""
"6,2362,""2010-11-18 22:17:00"""
"6,2374,""2012-06-19 13:07:31"""
"6,2381,""2010-11-18 22:17:00"""
"6,2404,""2015-06-18 07:46:25"""
"6,2421,""2010-11-18 22:17:00"""
"6,2429,""2016-09-22 18:23:02"""
"6,2458,""2016-05-09 03:55:11"""
"6,2496,""2011-05-31 09:17:26"""
"6,2504,""2010-11-18 22:17:00"""
"6,2587,""2010-11-18 22:17:00"""
"6,2601,""2012-04-09 08:32:56"""
"6,2672,""2013-02-28 19:50:38"""
"6,2692,""2010-11-18 22:17:00"""
"6,2705,""2010-11-18 22:17:00"""
"6,2706,""2010-11-18 22:17:00"""
"6,2708,""2010-11-18 22:17:00"""
"6,2758,""2015-02-16 14:20:36"""
"6,2762,""2010-11-18 22:17:00"""
"6,2798,""2010-11-18 22:17:00"""
"6,2824,""2010-11-18 22:17:00"""
"6,2831,""2010-11-18 22:17:00"""
"6,2878,""2017-11-17 19:55:18"""
"6,2888,""2014-08-23 05:18:09"""
"6,2936,""2012-03-14 21:42:13"""
"6,2983,""2012-06-02 16:16:13"""
"6,2996,""2010-11-18 22:17:00"""
"6,3090,""2010-11-18 22:17:00"""
"6,3186,""2011-06-12 04:02:10"""
"6,3208,""2016-05-27 22:48:24"""
"6,3232,""2010-11-18 22:17:00"""
"6,3246,""2010-11-18 22:17:00"""
"6,3255,""2012-03-05 15:37:58"""
"6,3272,""2010-11-18 22:17:00"""
"6,3308,""2011-03-02 06:48:28"""
"6,3313,""2010-11-18 22:17:00"""
"6,3349,""2014-04-17 12:56:42"""
"6,3393,""2010-11-18 22:17:00"""
"6,3489,""2012-08-14 15:26:27"""
"6,3501,""2010-11-18 22:17:00"""
"6,3518,""2014-11-10 13:59:11"""
"6,3520,""2014-07-07 14:43:02"""
"6,3570,""2010-11-18 22:17:00"""
"6,3596,""2010-11-18 22:17:00"""
"6,3616,""2010-11-18 22:17:00"""
"6,3635,""2012-04-02 13:45:01"""
"6,3656,""2014-03-25 03:44:42"""
"6,3671,""2010-11-18 22:17:00"""
"6,3681,""2017-05-09 11:29:50"""
"6,3694,""2011-09-26 15:59:49"""
"6,3773,""2010-11-18 22:17:00"""
"6,3920,""2017-06-19 07:28:17"""
"6,4199,""2015-03-12 11:03:40"""
"6,4371,""2018-03-27 13:11:58"""
"6,4383,""2017-12-20 13:42:17"""
"6,4445,""2017-05-26 04:01:27"""
"6,4487,""2012-04-23 02:11:56"""
"6,4513,""2012-08-10 15:10:21"""
"6,4618,""2015-12-21 00:39:34"""
"6,4638,""2010-11-18 22:17:00"""
"6,4641,""2011-04-02 01:12:12"""
"6,4748,""2012-06-04 10:37:34"""
"6,4780,""2015-07-11 11:38:23"""
"6,4793,""2012-03-16 05:56:01"""
"6,4809,""2012-07-07 18:28:24"""
"6,4876,""2015-04-12 19:26:43"""
"6,4920,""2012-12-22 11:49:23"""
"6,4921,""2011-01-31 05:10:32"""
"6,5016,""2018-03-25 02:11:06"""
"6,5070,""2010-11-18 22:17:00"""
"6,5144,""2012-08-01 12:39:40"""
"6,5206,""2011-11-18 05:20:48"""
"6,5225,""2012-06-25 04:39:03"""
"6,5230,""2012-03-06 17:39:08"""
"6,5232,""2014-12-30 03:27:07"""
"6,5473,""2012-06-08 13:39:06"""
"6,6208,""2015-04-01 10:41:44"""
"6,6253,""2010-11-18 22:17:00"""
"6,6498,""2011-07-04 10:23:06"""
"6,6575,""2017-04-07 13:03:33"""
"6,6904,""2015-03-14 15:18:10"""
"6,6929,""2012-06-10 08:35:54"""
"6,6931,""2010-11-18 22:17:00"""
"6,6941,""2010-11-18 22:17:00"""
"6,7016,""2012-02-02 12:10:52"""
"6,7043,""2016-07-07 22:28:08"""
"6,7192,""2010-11-18 22:17:00"""
"6,7211,""2010-11-18 22:17:00"""
"6,7240,""2012-04-28 13:48:33"""
"6,7286,""2010-11-18 22:17:00"""
"6,7294,""2012-07-25 11:14:57"""
"6,7530,""2012-07-15 23:36:59"""
"6,7706,""2010-11-18 22:17:00"""
"6,7986,""2010-11-18 22:17:00"""
"6,8009,""2015-04-14 06:04:35"""
"6,8017,""2014-12-28 07:48:36"""
"6,8082,""2012-05-21 05:15:27"""
"6,8113,""2012-05-14 16:06:39"""
"6,8125,""2012-10-07 13:51:35"""
"6,8239,""2010-11-30 23:44:51"""
"6,8470,""2011-05-04 09:21:18"""
"6,8494,""2014-05-30 04:58:55"""
"6,8506,""2017-10-20 02:39:49"""
"6,8527,""2012-04-19 04:22:02"""
"6,8532,""2010-11-18 22:17:00"""
"6,8534,""2011-04-07 07:08:45"""
"6,8553,""2010-11-18 22:17:00"""
"6,8606,""2010-11-18 22:17:00"""
"6,8962,""2010-11-18 22:17:00"""
"6,9185,""2016-09-30 07:18:06"""
"6,9379,""2015-10-08 14:38:33"""
"6,9844,""2010-11-18 22:17:00"""
"6,9860,""2010-11-18 22:17:00"""
"6,10010,""2010-11-18 22:17:00"""
